college,rank_2024,rank_2023,gender,caste,branch_code,branch,college_code,students_per_class,fee,seat_category
NIT Goa,288,114874,M,General,CE,Civil Engineering (4 Years of Bachelor of Technology),NIT,84,69000,General
NIT Goa,1224,83651,M,General,CE,Civil Engineering (4 Years of Bachelor of Technology),NIT,84,69000,General
NIT Goa,1892,126208,F,General (PwD),CE,Civil Engineering (4 Years of Bachelor of Technology),NIT,84,69000,General (PwD)
NIT Goa,3043,100835,M,EWS,CE,Civil Engineering (4 Years of Bachelor of Technology),NIT,84,69000,EWS
NIT Goa,5182,62197,F,EWS,CE,Civil Engineering (4 Years of Bachelor of Technology),NIT,84,69000,EWS
NIT Goa,180,94339,M,OBC-NCL,CE,Civil Engineering (4 Years of Bachelor of Technology),NIT,84,69000,OBC-NCL
NIT Goa,1934,47155,M,OBC-NCL,CE,Civil Engineering (4 Years of Bachelor of Technology),NIT,84,69000,OBC-NCL
NIT Goa,3009,54176,M,SC,CE,Civil Engineering (4 Years of Bachelor of Technology),NIT,84,69000,SC
NIT Goa,458,1603,F,SC,CE,Civil Engineering (4 Years of Bachelor of Technology),NIT,84,69000,SC
NIT Goa,1188,7652,F,ST,CE,Civil Engineering (4 Years of Bachelor of Technology),NIT,84,69000,ST
NIT Goa,22427,15463,M,General,CE,Civil Engineering (4 Years of Bachelor of Technology),NIT,84,69000,General
NIT Goa,32123,17090,F,General,CE,Civil Engineering (4 Years of Bachelor of Technology),NIT,84,69000,General
NIT Goa,1171,7208,F,EWS,CE,Civil Engineering (4 Years of Bachelor of Technology),NIT,84,69000,EWS
NIT Goa,6620,10449,F,OBC-NCL,CE,Civil Engineering (4 Years of Bachelor of Technology),NIT,84,69000,OBC-NCL
NIT Goa,13464,2005,M,OBC-NCL,CE,Civil Engineering (4 Years of Bachelor of Technology),NIT,84,69000,OBC-NCL
NIT Goa,17401,25176,F,SC,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),NIT,84,69000,SC
NIT Goa,28372,21386,M,ST,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),NIT,84,69000,ST
NIT Goa,3940,42526,M,ST,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),NIT,84,69000,ST
NIT Goa,4390,39889,M,General,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),NIT,84,69000,General
NIT Goa,3373,18042,M,General,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),NIT,84,69000,General
NIT Goa,1808,19407,M,General (PwD),CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),NIT,84,69000,General (PwD)
NIT Goa,18198,3844,F,EWS,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),NIT,84,69000,EWS
NIT Goa,29742,6645,M,EWS,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),NIT,84,69000,EWS
NIT Goa,1410,17250,M,OBC-NCL,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),NIT,84,69000,OBC-NCL
NIT Goa,3043,4817,M,OBC-NCL,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),NIT,84,69000,OBC-NCL
NIT Goa,4784,37393,M,SC,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),NIT,84,69000,SC
NIT Goa,6151,12604,M,SC,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),NIT,84,69000,SC
NIT Goa,9504,17146,M,ST,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),NIT,84,69000,ST
NIT Goa,737,1949,F,ST,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),NIT,84,69000,ST
NIT Goa,3788,4740,M,General,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),NIT,84,69000,General
NIT Goa,5717,4155,F,General,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),NIT,84,69000,General
NIT Goa,1139,2655,M,General (PwD),CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),NIT,84,69000,General (PwD)
NIT Goa,2100,3129,M,EWS,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),NIT,84,69000,EWS
NIT Goa,17932,78,F,EWS,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),NIT,84,69000,EWS
NIT Goa,23007,236,F,EWS (PwD),CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),NIT,84,69000,EWS (PwD)
NIT Goa,414,70146,M,OBC-NCL,EEE,Electrical and Electronics Engineering (4 Years of Bachelor of Technology),NIT,84,69000,OBC-NCL
NIT Goa,6124,46339,M,OBC-NCL,EEE,Electrical and Electronics Engineering (4 Years of Bachelor of Technology),NIT,84,69000,OBC-NCL
NIT Goa,9393,84722,M,OBC-NCL (PwD),EEE,Electrical and Electronics Engineering (4 Years of Bachelor of Technology),NIT,84,69000,OBC-NCL (PwD)
NIT Goa,12936,45750,M,SC,EEE,Electrical and Electronics Engineering (4 Years of Bachelor of Technology),NIT,84,69000,SC
NIT Goa,18159,108732,F,SC,EEE,Electrical and Electronics Engineering (4 Years of Bachelor of Technology),NIT,84,69000,SC
NIT Goa,177,7215,M,ST,EEE,Electrical and Electronics Engineering (4 Years of Bachelor of Technology),NIT,84,69000,ST
NIT Goa,2901,45472,M,ST,EEE,Electrical and Electronics Engineering (4 Years of Bachelor of Technology),NIT,84,69000,ST
NIT Goa,2615,194400,F,General,EEE,Electrical and Electronics Engineering (4 Years of Bachelor of Technology),NIT,84,69000,General
NIT Goa,3002,34982,M,General,EEE,Electrical and Electronics Engineering (4 Years of Bachelor of Technology),NIT,84,69000,General
NIT Goa,4938,6485,M,EWS,EEE,Electrical and Electronics Engineering (4 Years of Bachelor of Technology),NIT,84,69000,EWS
NIT Goa,12278,24214,F,OBC-NCL,EEE,Electrical and Electronics Engineering (4 Years of Bachelor of Technology),NIT,84,69000,OBC-NCL
NIT Goa,17085,24446,M,OBC-NCL,EEE,Electrical and Electronics Engineering (4 Years of Bachelor of Technology),NIT,84,69000,OBC-NCL
NIT Goa,593,1128,M,OBC-NCL (PwD),EEE,Electrical and Electronics Engineering (4 Years of Bachelor of Technology),NIT,84,69000,OBC-NCL (PwD)
NIT Goa,1984,3927,F,SC,EEE,Electrical and Electronics Engineering (4 Years of Bachelor of Technology),NIT,84,69000,SC
NIT Goa,3164,6199,M,ST,EEE,Electrical and Electronics Engineering (4 Years of Bachelor of Technology),NIT,84,69000,ST
NIT Goa,4356,8683,M,ST,EEE,Electrical and Electronics Engineering (4 Years of Bachelor of Technology),NIT,84,69000,ST
NIT Goa,7588,13487,M,General,EEE,Electrical and Electronics Engineering (4 Years of Bachelor of Technology),NIT,84,69000,General
NIT Goa,2722,4351,F,General,EEE,Electrical and Electronics Engineering (4 Years of Bachelor of Technology),NIT,84,69000,General
NIT Goa,4059,6164,M,General (PwD),EEE,Electrical and Electronics Engineering (4 Years of Bachelor of Technology),NIT,84,69000,General (PwD)
NIT Goa,757,1592,M,EWS,EEE,Electrical and Electronics Engineering (4 Years of Bachelor of Technology),NIT,84,69000,EWS
NIT Goa,1885,42485,M,EWS,ECE,Electronics and Communication Engineering (4 Years of Bachelor of Technology),NIT,84,69000,EWS
NIT Goa,32058,30479,F,OBC-NCL,ECE,Electronics and Communication Engineering (4 Years of Bachelor of Technology),NIT,84,69000,OBC-NCL
NIT Goa,46350,44695,F,OBC-NCL,ECE,Electronics and Communication Engineering (4 Years of Bachelor of Technology),NIT,84,69000,OBC-NCL
NIT Goa,775,21287,F,SC,ECE,Electronics and Communication Engineering (4 Years of Bachelor of Technology),NIT,84,69000,SC
NIT Goa,10116,24483,M,SC,ECE,Electronics and Communication Engineering (4 Years of Bachelor of Technology),NIT,84,69000,SC
NIT Goa,16616,68268,F,ST,ECE,Electronics and Communication Engineering (4 Years of Bachelor of Technology),NIT,84,69000,ST
NIT Goa,23991,19227,M,General,ECE,Electronics and Communication Engineering (4 Years of Bachelor of Technology),NIT,84,69000,General
NIT Goa,38269,1495,M,General,ECE,Electronics and Communication Engineering (4 Years of Bachelor of Technology),NIT,84,69000,General
NIT Goa,1635,19148,M,General (PwD),ECE,Electronics and Communication Engineering (4 Years of Bachelor of Technology),NIT,42,69000,General (PwD)
NIT Goa,5633,21693,M,EWS,ECE,Electronics and Communication Engineering (4 Years of Bachelor of Technology),NIT,42,69000,EWS
NIT Goa,8236,3152,F,OBC-NCL,ECE,Electronics and Communication Engineering (4 Years of Bachelor of Technology),NIT,42,69000,OBC-NCL
NIT Goa,6067,4130,M,OBC-NCL,ECE,Electronics and Communication Engineering (4 Years of Bachelor of Technology),NIT,42,69000,OBC-NCL
NIT Goa,12899,6548,M,SC,ECE,Electronics and Communication Engineering (4 Years of Bachelor of Technology),NIT,42,69000,SC
NIT Goa,26921,9810,F,SC,ECE,Electronics and Communication Engineering (4 Years of Bachelor of Technology),NIT,42,69000,SC
NIT Goa,34829,3604,M,ST,ECE,Electronics and Communication Engineering (4 Years of Bachelor of Technology),NIT,42,69000,ST
NIT Goa,1584,871,M,ST,ECE,Electronics and Communication Engineering (4 Years of Bachelor of Technology),NIT,42,69000,ST
NIT Goa,4584,2299,M,General,ECE,Electronics and Communication Engineering (4 Years of Bachelor of Technology),NIT,42,69000,General
NIT Goa,6290,77,M,General,ECE,Electronics and Communication Engineering (4 Years of Bachelor of Technology),NIT,42,69000,General
NIT Goa,9602,70297,F,General (PwD),ME,Mechanical Engineering (4 Years of Bachelor of Technology),NIT,42,69000,General (PwD)
NIT Goa,16514,78057,M,EWS,ME,Mechanical Engineering (4 Years of Bachelor of Technology),NIT,42,69000,EWS
NIT Goa,952,60717,M,EWS,ME,Mechanical Engineering (4 Years of Bachelor of Technology),NIT,42,69000,EWS
NIT Goa,5342,59441,M,OBC-NCL,ME,Mechanical Engineering (4 Years of Bachelor of Technology),NIT,42,69000,OBC-NCL
NIT Goa,8350,4733,M,OBC-NCL,ME,Mechanical Engineering (4 Years of Bachelor of Technology),NIT,42,69000,OBC-NCL
NIT Goa,1915,51933,M,OBC-NCL (PwD),ME,Mechanical Engineering (4 Years of Bachelor of Technology),NIT,42,69000,OBC-NCL (PwD)
NIT Goa,3291,20298,M,SC,ME,Mechanical Engineering (4 Years of Bachelor of Technology),NIT,42,69000,SC
NIT Goa,46436,35307,M,SC,ME,Mechanical Engineering (4 Years of Bachelor of Technology),NIT,42,69000,SC
NIT Goa,51939,45067,M,ST,ME,Mechanical Engineering (4 Years of Bachelor of Technology),NIT,42,69000,ST
NIT Goa,1701,5753,M,General,ME,Mechanical Engineering (4 Years of Bachelor of Technology),NIT,42,69000,General
NIT Goa,14902,11345,M,General,ME,Mechanical Engineering (4 Years of Bachelor of Technology),NIT,42,69000,General
NIT Goa,26789,18881,M,General (PwD),ME,Mechanical Engineering (4 Years of Bachelor of Technology),NIT,42,69000,General (PwD)
NIT Goa,34536,1061,M,EWS,ME,Mechanical Engineering (4 Years of Bachelor of Technology),NIT,42,69000,EWS
NIT Goa,30120,6214,M,EWS,ME,Mechanical Engineering (4 Years of Bachelor of Technology),NIT,42,69000,EWS
NIT Goa,8419,1791,M,OBC-NCL,ME,Mechanical Engineering (4 Years of Bachelor of Technology),NIT,42,69000,OBC-NCL
NIT Hamirpur,9734,8952,M,OBC-NCL,ARCH,Architecture (5 Years of Bachelor of Architecture),NIT,42,69000,OBC-NCL
NIT Hamirpur,9580,4868,M,OBC-NCL (PwD),ARCH,Architecture (5 Years of Bachelor of Architecture),NIT,42,69000,OBC-NCL (PwD)
NIT Hamirpur,15725,1988,F,SC,ARCH,Architecture (5 Years of Bachelor of Architecture),NIT,42,69000,SC
NIT Hamirpur,42932,3255,M,SC,ARCH,Architecture (5 Years of Bachelor of Architecture),NIT,42,69000,SC
NIT Hamirpur,52689,6553,M,ST,ARCH,Architecture (5 Years of Bachelor of Architecture),NIT,42,69000,ST
NIT Hamirpur,2586,6608,M,ST,ARCH,Architecture (5 Years of Bachelor of Architecture),NIT,42,69000,ST
NIT Hamirpur,7166,1984,M,General,ARCH,Architecture (5 Years of Bachelor of Architecture),NIT,42,69000,General
NIT Hamirpur,8991,1105,M,General,ARCH,Architecture (5 Years of Bachelor of Architecture),NIT,42,69000,General
NIT Hamirpur,14907,343,M,General (PwD),ARCH,Architecture (5 Years of Bachelor of Architecture),NIT,42,69000,General (PwD)
NIT Hamirpur,18981,1041,M,EWS,ARCH,Architecture (5 Years of Bachelor of Architecture),NIT,42,69000,EWS
NIT Hamirpur,1364,863,F,EWS,ARCH,Architecture (5 Years of Bachelor of Architecture),NIT,84,73000,EWS
NIT Hamirpur,7790,548,M,EWS (PwD),ARCH,Architecture (5 Years of Bachelor of Architecture),NIT,84,73000,EWS (PwD)
NIT Hamirpur,7234,577,M,OBC-NCL,ARCH,Architecture (5 Years of Bachelor of Architecture),NIT,84,73000,OBC-NCL
NIT Hamirpur,2844,416,M,OBC-NCL,ARCH,Architecture (5 Years of Bachelor of Architecture),NIT,84,73000,OBC-NCL
NIT Hamirpur,4353,304,M,OBC-NCL (PwD),ARCH,Architecture (5 Years of Bachelor of Architecture),NIT,84,73000,OBC-NCL (PwD)
NIT Hamirpur,77723,342,M,SC,ARCH,Architecture (5 Years of Bachelor of Architecture),NIT,84,73000,SC
NIT Hamirpur,104222,153,M,SC,ARCH,Architecture (5 Years of Bachelor of Architecture),NIT,84,73000,SC
NIT Hamirpur,119242,138,M,ST,ARCH,Architecture (5 Years of Bachelor of Architecture),NIT,84,73000,ST
NIT Hamirpur,221362,94921,M,ST,CHE,Chemical Engineering (4 Years of Bachelor of Technology),NIT,84,73000,ST
NIT Hamirpur,55000,89754,M,General,CHE,Chemical Engineering (4 Years of Bachelor of Technology),NIT,84,73000,General
NIT Hamirpur,13278,16176,M,General,CHE,Chemical Engineering (4 Years of Bachelor of Technology),NIT,84,73000,General
NIT Hamirpur,89452,21663,M,General (PwD),CHE,Chemical Engineering (4 Years of Bachelor of Technology),NIT,84,73000,General (PwD)
NIT Hamirpur,674299,91526,M,EWS,CHE,Chemical Engineering (4 Years of Bachelor of Technology),NIT,84,73000,EWS
NIT Hamirpur,39186,89829,M,OBC-NCL,CHE,Chemical Engineering (4 Years of Bachelor of Technology),NIT,84,73000,OBC-NCL
NIT Hamirpur,50206,11108,M,OBC-NCL,CHE,Chemical Engineering (4 Years of Bachelor of Technology),NIT,84,73000,OBC-NCL
NIT Hamirpur,41929,6974,M,SC,CHE,Chemical Engineering (4 Years of Bachelor of Technology),NIT,84,73000,SC
NIT Hamirpur,48672,4017,M,SC,CHE,Chemical Engineering (4 Years of Bachelor of Technology),NIT,63,73000,SC
NIT Hamirpur,7142,5245,M,ST,CHE,Chemical Engineering (4 Years of Bachelor of Technology),NIT,63,73000,ST
NIT Hamirpur,13744,42702,F,General,CHE,Chemical Engineering (4 Years of Bachelor of Technology),NIT,63,73000,General
NIT Hamirpur,16071,48834,M,General,CHE,Chemical Engineering (4 Years of Bachelor of Technology),NIT,63,73000,General
NIT Hamirpur,3758,6951,M,EWS,CHE,Chemical Engineering (4 Years of Bachelor of Technology),NIT,63,73000,EWS
NIT Hamirpur,8058,8177,M,EWS,CHE,Chemical Engineering (4 Years of Bachelor of Technology),NIT,63,73000,EWS
NIT Hamirpur,2138,14610,M,OBC-NCL,CHE,Chemical Engineering (4 Years of Bachelor of Technology),NIT,63,73000,OBC-NCL
NIT Hamirpur,27417,19321,M,OBC-NCL,CHE,Chemical Engineering (4 Years of Bachelor of Technology),NIT,63,73000,OBC-NCL
NIT Hamirpur,38936,7584,M,SC,CHE,Chemical Engineering (4 Years of Bachelor of Technology),NIT,63,73000,SC
NIT Hamirpur,4481,8192,M,ST,CHE,Chemical Engineering (4 Years of Bachelor of Technology),NIT,63,73000,ST
NIT Hamirpur,22662,3182,M,General,CHE,Chemical Engineering (4 Years of Bachelor of Technology),NIT,63,73000,General
NIT Hamirpur,24550,87794,M,General,CE,Civil Engineering (4 Years of Bachelor of Technology),NIT,63,73000,General
NIT Hamirpur,9679,115256,M,General (PwD),CE,Civil Engineering (4 Years of Bachelor of Technology),NIT,63,73000,General (PwD)
NIT Hamirpur,2738,2182,M,EWS,CE,Civil Engineering (4 Years of Bachelor of Technology),NIT,63,73000,EWS
NIT Hamirpur,4273,15403,M,EWS,CE,Civil Engineering (4 Years of Bachelor of Technology),NIT,63,73000,EWS
NIT Hamirpur,34858,20413,M,EWS (PwD),CE,Civil Engineering (4 Years of Bachelor of Technology),NIT,63,73000,EWS (PwD)
NIT Hamirpur,8961,90622,M,OBC-NCL,CE,Civil Engineering (4 Years of Bachelor of Technology),NIT,63,73000,OBC-NCL
NIT Hamirpur,23454,100532,M,OBC-NCL,CE,Civil Engineering (4 Years of Bachelor of Technology),NIT,63,73000,OBC-NCL
NIT Hamirpur,11384,10896,M,OBC-NCL (PwD),CE,Civil Engineering (4 Years of Bachelor of Technology),NIT,63,73000,OBC-NCL (PwD)
NIT Hamirpur,13339,12289,M,SC,CE,Civil Engineering (4 Years of Bachelor of Technology),NIT,21,73000,SC
NIT Hamirpur,420,3590,M,SC,CE,Civil Engineering (4 Years of Bachelor of Technology),NIT,21,73000,SC
NIT Hamirpur,1845,4931,M,SC (PwD),CE,Civil Engineering (4 Years of Bachelor of Technology),NIT,21,73000,SC (PwD)
NIT Hamirpur,3143,47137,M,ST,CE,Civil Engineering (4 Years of Bachelor of Technology),NIT,21,73000,ST
NIT Hamirpur,4746,57944,M,ST,CE,Civil Engineering (4 Years of Bachelor of Technology),NIT,21,73000,ST
NIT Hamirpur,5554,7744,M,General,CE,Civil Engineering (4 Years of Bachelor of Technology),NIT,21,73000,General
NIT Hamirpur,2445,9631,M,General,CE,Civil Engineering (4 Years of Bachelor of Technology),NIT,21,73000,General
NIT Hamirpur,3243,15672,M,General (PwD),CE,Civil Engineering (4 Years of Bachelor of Technology),NIT,21,73000,General (PwD)
NIT Hamirpur,626,19943,M,EWS,CE,Civil Engineering (4 Years of Bachelor of Technology),NIT,21,73000,EWS
NIT Hamirpur,58308,7486,M,EWS,CE,Civil Engineering (4 Years of Bachelor of Technology),NIT,21,73000,EWS
NIT Hamirpur,99933,9740,M,OBC-NCL,CE,Civil Engineering (4 Years of Bachelor of Technology),NIT,21,73000,OBC-NCL
NIT Hamirpur,25843,1968,M,OBC-NCL,CE,Civil Engineering (4 Years of Bachelor of Technology),NIT,21,73000,OBC-NCL
NIT Hamirpur,65730,3275,M,OBC-NCL (PwD),CE,Civil Engineering (4 Years of Bachelor of Technology),NIT,21,73000,OBC-NCL (PwD)
NIT Hamirpur,63399,21741,M,SC,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),NIT,21,73000,SC
NIT Hamirpur,34483,32375,M,SC,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),NIT,21,73000,SC
NIT Hamirpur,42641,574,F,ST,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),NIT,21,73000,ST
NIT Hamirpur,9418,5874,M,ST,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),NIT,21,73000,ST
NIT Hamirpur,46614,14260,M,General,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),NIT,21,73000,General
NIT Hamirpur,67170,21171,M,General,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),NIT,42,73000,General
NIT Hamirpur,23815,28330,M,General (PwD),CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),NIT,42,73000,General (PwD)
NIT Hamirpur,31653,3110,M,EWS,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),NIT,42,73000,EWS
NIT Hamirpur,3139,5357,M,EWS,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),NIT,42,73000,EWS
NIT Hamirpur,21466,1483,M,OBC-NCL,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),NIT,42,73000,OBC-NCL
NIT Hamirpur,26968,1335,F,OBC-NCL,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),NIT,42,73000,OBC-NCL
NIT Hamirpur,3465,12426,M,OBC-NCL (PwD),CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),NIT,42,73000,OBC-NCL (PwD)
NIT Hamirpur,7888,19449,M,SC,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),NIT,42,73000,SC
NIT Hamirpur,14718,214,M,SC,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),NIT,42,73000,SC
NIT Hamirpur,766,1857,F,ST,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),NIT,42,73000,ST
NIT Hamirpur,4601,3315,M,ST,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),NIT,42,73000,ST
NIT Hamirpur,6334,107,M,General,CSE,Computer Science and Engineering (4 Years of Bachelor of Technology),NIT,42,73000,General
